gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,TenureBand,RevenueTier,CustomerLifetimeValue,RevenueRisk,RiskScore,RiskCategory,CustomerValue,RevenueBand
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,1,0-12 Months,Medium,69.1,69.1,100,High,Low Value,Medium Revenue
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,49-72 Months,High,5774.400000000001,0.0,0,Low,High Value,High Revenue
Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,13-24 Months,Medium,1183.1999999999998,0.0,40,Medium,Medium Value,Medium Revenue
Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,25-48 Months,High,3542.7,0.0,0,Low,Medium Value,High Revenue
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,0-12 Months,Low,80.2,0.0,70,High,Low Value,Low Revenue
Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,49-72 Months,High,7969.6,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,25-48 Months,Low,663.3000000000001,0.0,0,Low,Low Value,Low Revenue
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,0-12 Months,Medium,69.6,69.6,100,High,Low Value,Medium Revenue
Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,1,25-48 Months,High,3206.9500000000003,103.45,30,Low,Medium Value,Premium Revenue
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,0-12 Months,High,311.8,77.95,100,High,Low Value,High Revenue
Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,49-72 Months,High,7586.55,0.0,30,Low,High Value,Premium Revenue
Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,25-48 Months,High,3600.5,0.0,70,High,Medium Value,Premium Revenue
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,0-12 Months,High,240.0,0.0,100,High,Low Value,High Revenue
Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,25-48 Months,High,3823.2000000000003,0.0,0,Low,High Value,High Revenue
Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,13-24 Months,Low,378.0,0.0,0,Low,Low Value,Low Revenue
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,25-48 Months,Low,497.49999999999994,0.0,0,Low,Low Value,Low Revenue
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,0-12 Months,High,78.45,78.45,100,High,Low Value,High Revenue
Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,25-48 Months,Medium,2150.3999999999996,0.0,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,0-12 Months,Low,20.3,0.0,70,High,Low Value,Low Revenue
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,0-12 Months,Low,19.2,0.0,70,High,Low Value,Low Revenue
Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,25-48 Months,High,2961.85,0.0,30,Low,Medium Value,High Revenue
Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,49-72 Months,High,7085.099999999999,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,25-48 Months,Medium,1244.1000000000001,0.0,0,Low,Medium Value,Medium Revenue
Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,49-72 Months,High,4460.4,0.0,0,Low,High Value,High Revenue
Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,0-12 Months,Low,295.0,29.5,70,High,Low Value,Low Revenue
Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,0-12 Months,High,141.5,70.75,70,High,Low Value,High Revenue
Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,13-24 Months,Medium,1063.8,0.0,40,Medium,Medium Value,Medium Revenue
Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,49-72 Months,Low,1635.2,0.0,0,Low,Medium Value,Low Revenue
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,0-12 Months,High,760.0500000000001,84.45,100,High,Low Value,High Revenue
Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,25-48 Months,Low,567.0,0.0,40,Medium,Low Value,Low Revenue
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,0-12 Months,High,75.55,0.0,100,High,Low Value,High Revenue
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,0-12 Months,High,342.6,85.65,100,High,Low Value,High Revenue
Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,1,25-48 Months,High,2665.7000000000003,70.15,0,Low,Medium Value,Medium Revenue
Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,49-72 Months,High,6289.8,0.0,30,Low,High Value,Premium Revenue
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,0-12 Months,High,70.25,0.0,100,High,Low Value,Medium Revenue
Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,13-24 Months,Medium,905.4,0.0,40,Medium,Low Value,Medium Revenue
Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,1,49-72 Months,High,4987.8,97.8,70,High,High Value,Premium Revenue
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1397.475,No,0,,Low,0.0,0.0,30,Low,Low Value,Low Revenue
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,1,0-12 Months,Medium,46.3,46.3,70,High,Low Value,Medium Revenue
Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,0-12 Months,Low,232.20000000000002,0.0,30,Low,Low Value,Low Revenue
Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,25-48 Months,High,4358.3,106.3,70,High,High Value,Premium Revenue
Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,0-12 Months,Low,300.0,0.0,70,High,Low Value,Low Revenue
Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,49-72 Months,Low,1116.5,0.0,0,Low,Medium Value,Low Revenue
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,0-12 Months,High,527.4499999999999,0.0,100,High,Low Value,High Revenue
Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,1,0-12 Months,High,1072.8000000000002,89.4,100,High,Medium Value,High Revenue
Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,49-72 Months,High,5984.0,0.0,0,Low,High Value,High Revenue
Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,0-12 Months,High,415.75,83.15,100,High,Low Value,High Revenue
Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,49-72 Months,Medium,2146.2,0.0,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,25-48 Months,Medium,2482.0,0.0,0,Low,Medium Value,Medium Revenue
Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,0,13-24 Months,Low,321.6,0.0,0,Low,Low Value,Low Revenue
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,1,0-12 Months,High,741.5,74.15,100,High,Low Value,High Revenue
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,0,49-72 Months,High,7297.2,0.0,30,Low,High Value,Premium Revenue
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,0-12 Months,High,168.1,0.0,100,High,Low Value,High Revenue
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,13-24 Months,Low,480.7,0.0,0,Low,Low Value,Low Revenue
Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,0,49-72 Months,High,7518.900000000001,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,1,0-12 Months,High,1094.5,99.5,100,High,Medium Value,Premium Revenue
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,1,0-12 Months,Medium,44.15,44.15,70,High,Low Value,Medium Revenue
Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,1,13-24 Months,Medium,862.4,53.9,40,Medium,Low Value,Medium Revenue
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,1,0-12 Months,High,85.45,85.45,100,High,Low Value,High Revenue
Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,0,0-12 Months,High,1020.5999999999999,0.0,100,High,Medium Value,High Revenue
Female,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,49-72 Months,Medium,2381.4,0.0,0,Low,Medium Value,Medium Revenue
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,0,49-72 Months,High,6133.6,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,1,0-12 Months,Medium,203.4,50.85,70,High,Low Value,Medium Revenue
Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,1,0-12 Months,Medium,59.2,59.2,70,High,Low Value,Medium Revenue
Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,0,25-48 Months,Medium,1443.15,0.0,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,13-24 Months,Low,418.95,0.0,40,Medium,Low Value,Low Revenue
Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,1,13-24 Months,High,1081.6000000000001,83.2,70,High,Medium Value,High Revenue
Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,0,49-72 Months,High,4777.6,0.0,40,Medium,High Value,High Revenue
Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,1,0-12 Months,Medium,54.9,54.9,70,High,Low Value,Medium Revenue
Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,0,49-72 Months,Medium,3277.5,0.0,0,Low,Medium Value,Medium Revenue
Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,1,13-24 Months,High,2181.9,103.9,70,High,Medium Value,Premium Revenue
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,0,13-24 Months,Low,373.34999999999997,0.0,0,Low,Low Value,Low Revenue
Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,0,25-48 Months,High,2907.7999999999997,0.0,30,Low,Medium Value,Premium Revenue
Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,0,49-72 Months,High,4641.0,0.0,0,Low,High Value,High Revenue
Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,0,25-48 Months,High,4330.900000000001,0.0,30,Low,High Value,Premium Revenue
Female,1,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,No,0,0-12 Months,Medium,611.6,0.0,70,High,Low Value,Medium Revenue
Female,0,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No,0,49-72 Months,Medium,2581.1000000000004,0.0,40,Medium,Medium Value,Medium Revenue
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,Yes,1,0-12 Months,Low,211.75,19.25,70,High,Low Value,Low Revenue
Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,0,49-72 Months,High,5979.3,0.0,70,High,High Value,Premium Revenue
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,158.4,Yes,1,0-12 Months,High,150.9,75.45,100,High,Low Value,High Revenue
Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.85,104.2,Yes,1,0-12 Months,Medium,109.7,54.85,70,High,Low Value,Medium Revenue
Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1389.35,No,0,49-72 Months,Low,1412.8999999999999,0.0,0,Low,Medium Value,Low Revenue
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,0-12 Months,Low,19.4,0.0,70,High,Low Value,Low Revenue
Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,No,0,49-72 Months,Low,1703.4,0.0,0,Low,Medium Value,Low Revenue
Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.45,6033.1,No,0,49-72 Months,High,6080.400000000001,0.0,0,Low,High Value,High Revenue
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,44.4,No,0,0-12 Months,Low,38.6,0.0,70,High,Low Value,Low Revenue
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes,1,0-12 Months,High,95.1,95.1,100,High,Low Value,Premium Revenue
Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No,0,25-48 Months,High,3273.85,0.0,0,Low,Medium Value,High Revenue
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1867.7,No,0,49-72 Months,Low,1839.6000000000001,0.0,0,Low,Medium Value,Low Revenue
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,Yes,1,0-12 Months,High,453.0,75.5,100,High,Low Value,High Revenue
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.75,325.45,Yes,1,0-12 Months,High,295.0,73.75,100,High,Low Value,High Revenue
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,Yes,1,0-12 Months,High,1152.6,96.05,100,High,Medium Value,Premium Revenue
Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.4,3972.25,No,0,49-72 Months,Medium,3967.2000000000003,0.0,0,Low,High Value,Medium Revenue
Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,155.9,No,0,0-12 Months,Low,144.54999999999998,0.0,70,High,Low Value,Low Revenue
Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,No,0,49-72 Months,Medium,3584.75,0.0,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,0-12 Months,High,70.6,0.0,100,High,Low Value,High Revenue
Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.95,1126.75,No,0,49-72 Months,Low,1117.2,0.0,0,Low,Medium Value,Low Revenue
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,0,0-12 Months,Low,76.0,0.0,70,High,Low Value,Low Revenue
Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,49-72 Months,Medium,2557.8,0.0,0,Low,Medium Value,Medium Revenue
Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,49-72 Months,High,6671.2,0.0,30,Low,High Value,Premium Revenue
Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,25-48 Months,Medium,1600.3,0.0,0,Low,Medium Value,Medium Revenue
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,49-72 Months,High,5623.400000000001,0.0,70,High,High Value,Premium Revenue
Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,49-72 Months,High,5756.5,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,49-72 Months,High,6235.6,0.0,0,Low,High Value,Premium Revenue
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0,49-72 Months,High,6142.7,0.0,30,Low,High Value,Premium Revenue
Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No,0,25-48 Months,High,3294.9,0.0,0,Low,Medium Value,High Revenue
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,0,13-24 Months,High,1517.3999999999999,0.0,70,High,Medium Value,High Revenue
